ts_epoch,iso_time,elapsed_s,cpu_total_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu4_pct,cpu5_pct,cpu6_pct,cpu7_pct,cpu8_pct,cpu9_pct,cpu10_pct,cpu11_pct,cpu12_pct,cpu13_pct,cpu14_pct,cpu15_pct,cpu16_pct,cpu17_pct,cpu18_pct,cpu19_pct,cpu20_pct,cpu21_pct,cpu22_pct,cpu23_pct,cpu24_pct,cpu25_pct,cpu26_pct,cpu27_pct,cpu28_pct,cpu29_pct,cpu30_pct,cpu31_pct,cpu32_pct,cpu33_pct,cpu34_pct,cpu35_pct,cpu36_pct,cpu37_pct,cpu38_pct,cpu39_pct,cpu40_pct,cpu41_pct,cpu42_pct,cpu43_pct,cpu44_pct,cpu45_pct,cpu46_pct,cpu47_pct,ram_pct,ram_used_gb,ram_total_gb,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_mem_total_mb,gpu0_power_w,gpu0_temp_c,disk_used_pct,disk_free_gb,disk_read_mbps,disk_write_mbps,sampler_cpu_s
1784408674.38,2026-07-18T21:04:34,0.0,4.3,75.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.06,189.92,0,0,0,97887,47.11,28,0.0,20.94,22.99,0.0,0.03
1784408684.38,2026-07-18T21:04:44,10.0,0.6,0.1,0.0,0.4,0.0,0.0,0.0,2.1,7.2,0.3,0.0,2.4,0.2,0.2,0.4,0.0,0.1,10.2,0.0,0.2,0.1,0.0,0.1,0.6,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.3,0.4,1.3,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.4,-0.0,0.0,1.5,1.18,189.92,0,0,0,97887,47.10,28,0.0,20.94,7.62,4.33,0.03
1784408694.38,2026-07-18T21:04:54,20.0,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.5,2.0,0.5,0.0,0.0,0.0,-0.0,10.4,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,1.1,0.7,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,1.5,1.18,189.92,0,0,0,97887,47.02,28,0.0,20.94,0.11,6.83,0.04
1784408704.38,2026-07-18T21:05:04,30.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,1.1,3.3,0.7,1.3,0.0,0.0,0.0,12.6,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,0.0,0.0,1.4,1.14,189.92,0,0,0,97887,47.00,28,0.0,20.94,0.02,0.19,0.05
1784408714.39,2026-07-18T21:05:14,40.0,1.2,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.3,0.7,0.2,0.0,0.0,0.1,49.6,0.2,-0.0,-0.0,0.1,0.0,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,7.3,0.0,0.0,-0.0,0.0,0.0,-0.0,0.1,1.4,1.12,189.92,0,0,0,97887,47.04,28,0.0,20.94,1.31,8.8,0.05
1784408724.39,2026-07-18T21:05:24,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,96.1,0.0,0.0,0.1,0.1,0.0,0.0,-0.0,1.5,1.15,189.92,0,0,0,97887,47.04,28,0.0,20.94,1.38,7.07,0.05
1784408734.39,2026-07-18T21:05:34,60.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.1,-0.0,0.1,0.1,-0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,1.14,189.92,0,0,0,97887,47.07,28,0.0,20.94,1.1,4.83,0.05
1784408744.39,2026-07-18T21:05:44,70.0,2.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.4,1.4,0.9,1.2,0.4,0.6,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,93.8,0.6,0.5,0.1,0.4,0.2,1.5,0.7,1.5,1.12,189.92,0,0,0,97887,46.96,28,0.0,20.94,8.92,526.41,0.05
1784408754.39,2026-07-18T21:05:54,80.0,1.8,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,-0.0,0.3,0.1,0.2,0.1,-0.0,0.3,0.0,0.5,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,48.2,19.3,0.3,-0.0,0.0,0.0,0.0,-0.0,1.5,1.12,189.92,0,0,0,97887,47.03,28,0.0,20.94,4.71,315.17,0.05
1784408764.39,2026-07-18T21:06:04,90.0,3.1,26.2,20.8,1.7,1.6,2.7,1.0,1.2,1.0,17.7,0.8,1.2,1.1,1.0,1.4,1.0,1.2,4.2,1.0,1.0,1.0,1.1,1.0,1.2,1.0,11.3,1.0,9.5,1.1,2.2,1.4,1.2,1.1,9.5,1.1,1.0,1.5,1.0,1.5,1.0,1.1,1.0,1.0,1.0,1.1,1.0,2.7,0.0,0.5,1.7,1.44,189.92,0,0,0,97887,47.06,28,50.9,10.27,10.7,671.75,0.05
1784408774.39,2026-07-18T21:06:14,100.0,3.8,39.7,2.1,5.6,3.8,2.2,1.9,2.0,4.4,15.7,3.2,3.5,1.8,2.0,2.0,2.0,2.1,2.0,2.0,2.0,2.0,2.1,3.0,3.1,2.1,2.0,1.0,4.2,2.0,2.5,2.9,2.0,1.9,19.4,1.0,4.0,2.0,2.2,1.9,1.9,2.0,2.0,2.0,2.2,2.1,2.0,7.7,0.1,0.2,1.9,1.92,189.92,0,0,3,97887,47.05,28,51.2,10.21,42.24,741.43,0.05
1784408784.39,2026-07-18T21:06:24,110.0,4.7,23.0,2.1,2.1,3.3,3.0,3.1,3.0,3.0,2.2,2.4,3.0,2.8,3.0,3.1,3.0,3.0,3.0,3.0,3.5,2.9,3.1,9.6,3.1,3.1,34.8,2.9,3.0,3.0,2.9,13.9,2.9,1.0,2.9,2.6,20.9,3.1,3.0,3.1,3.0,3.0,3.0,3.0,2.9,3.1,3.0,7.2,0.0,1.0,2.0,2.09,189.92,0,0,3,97887,47.03,28,51.3,10.18,10.81,360.02,0.05
1784408794.39,2026-07-18T21:06:34,120.0,4.8,2.0,2.0,3.0,2.4,3.1,2.9,3.0,3.1,42.2,2.1,2.9,3.1,3.1,3.1,2.1,2.9,3.0,3.0,3.0,3.4,3.4,3.0,3.4,5.5,2.9,3.0,2.0,3.0,3.0,4.6,3.0,3.1,20.5,3.0,3.0,3.1,3.1,3.0,3.0,2.0,29.9,3.4,3.1,4.1,3.5,8.9,0.3,0.0,2.8,3.57,189.92,0,0,3,97887,47.08,28,51.3,10.18,0.98,221.17,0.05
1784408804.39,2026-07-18T21:06:44,130.0,1.7,0.4,0.2,0.2,0.0,0.1,0.2,0.1,0.0,0.3,0.1,0.3,0.0,0.0,0.0,0.2,0.9,0.2,0.3,0.0,0.0,0.0,10.3,60.3,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,1.4,0.2,0.1,0.1,0.1,0.3,0.0,0.2,0.2,0.2,0.2,0.2,0.2,4.5,0.0,0.0,3.6,4.94,189.92,0,0,35325,97887,83.43,30,51.4,10.18,1.28,7.18,0.06
1784408814.39,2026-07-18T21:06:54,140.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.6,2.2,0.6,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.4,0.0,1.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.6,4.89,189.92,0,0,35325,97887,83.78,31,51.4,10.18,0.04,2.2,0.06
1784408824.39,2026-07-18T21:07:04,150.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.9,1.8,0.8,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.4,1.1,3.8,2.3,0.3,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.6,4.92,189.92,0,0,35325,97887,83.90,31,51.4,10.18,0.01,669.52,0.06
1784408834.39,2026-07-18T21:07:14,160.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.8,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.7,0.7,0.1,0.5,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,3.6,4.88,189.92,0,0,35325,97887,84.08,31,51.4,10.18,0.0,116.42,0.06
1784408844.39,2026-07-18T21:07:24,170.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,1.6,0.3,0.0,0.2,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.1,0.5,0.0,0.2,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.87,189.92,0,0,35325,97887,84.22,32,51.4,10.18,0.0,0.94,0.06
1784408854.39,2026-07-18T21:07:34,180.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.1,0.0,0.8,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.1,0.7,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.5,4.85,189.92,0,0,35325,97887,84.32,32,51.4,10.18,0.0,0.03,0.06
1784408864.39,2026-07-18T21:07:44,190.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2,1.4,0.0,0.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,1.6,0.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.85,189.92,0,0,35325,97887,84.32,32,51.4,10.18,0.0,0.01,0.06
1784408874.39,2026-07-18T21:07:54,200.0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,7.7,1.3,1.7,0.0,0.0,1.7,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.8,189.92,0,0,35325,97887,84.45,32,51.4,10.18,0.0,0.04,0.06
1784408884.39,2026-07-18T21:08:04,210.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.3,1.1,0.4,0.1,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.1,1.3,1.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.77,189.92,0,0,35325,97887,84.49,32,51.4,10.18,0.0,0.01,0.06
1784408894.39,2026-07-18T21:08:14,220.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.9,0.8,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6,1.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.74,189.92,0,0,35325,97887,84.46,32,51.4,10.18,0.0,0.01,0.06
1784408904.39,2026-07-18T21:08:24,230.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7.4,2.0,0.3,0.6,0.8,1.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.5,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.5,4.73,189.92,0,0,35325,97887,84.70,33,51.4,10.18,0.0,0.02,0.06
1784408914.39,2026-07-18T21:08:34,240.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.3,1.8,0.9,0.0,0.1,1.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.4,1.5,0.5,0.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.5,4.72,189.92,0,0,35325,97887,84.70,33,51.4,10.18,0.0,0.01,0.06
1784408924.39,2026-07-18T21:08:44,250.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.7,2.2,0.5,0.8,0.0,1.6,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.6,0.6,0.8,0.9,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.71,189.92,0,0,35325,97887,84.72,33,51.4,10.18,0.0,0.01,0.07
1784408934.39,2026-07-18T21:08:54,260.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,4.5,0.8,1.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.4,2.7,0.8,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,3.5,4.69,189.92,0,0,35325,97887,84.82,33,51.4,10.18,0.0,0.01,0.07
1784408944.39,2026-07-18T21:09:04,270.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.9,1.1,0.9,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.5,4.68,189.92,0,0,35325,97887,84.83,33,51.4,10.18,0.0,0.01,0.07
1784408954.39,2026-07-18T21:09:14,280.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,4.2,1.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,1.3,0.1,0.7,0.0,0.6,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.4,4.67,189.92,0,0,35325,97887,84.77,33,51.4,10.18,0.0,0.01,0.07
1784408964.39,2026-07-18T21:09:24,290.0,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,4.3,0.5,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,1.5,0.0,0.5,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.65,189.92,0,0,35325,97887,84.77,33,51.4,10.18,0.0,0.02,0.07
1784408974.39,2026-07-18T21:09:34,300.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.6,1.0,0.5,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,1.6,0.0,0.2,0.0,0.2,0.1,0.6,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.4,4.65,189.92,0,0,35325,97887,84.88,33,51.4,10.18,0.0,0.01,0.07
1784408984.39,2026-07-18T21:09:44,310.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.4,0.9,0.6,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.4,0.0,0.8,0.1,0.0,0.1,0.0,0.6,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,3.4,4.64,189.92,0,0,35325,97887,84.93,33,51.4,10.18,0.0,0.01,0.07
1784408994.39,2026-07-18T21:09:54,320.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,3.0,1.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.9,0.1,0.4,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.4,4.65,189.92,0,0,35325,97887,84.94,33,51.4,10.18,0.0,0.01,0.07
1784409004.39,2026-07-18T21:10:04,330.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,1.3,0.2,2.6,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.5,0.7,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.4,4.65,189.92,0,0,35325,97887,84.94,33,51.4,10.18,0.0,0.01,0.07
1784409014.39,2026-07-18T21:10:14,340.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7,1.4,1.1,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.66,189.92,0,0,35325,97887,84.84,33,51.4,10.18,0.0,0.01,0.08
1784409024.39,2026-07-18T21:10:24,350.0,1.0,0.9,0.8,0.2,0.8,0.0,0.1,0.0,0.0,22.4,0.3,2.2,0.3,0.7,0.2,0.8,0.2,0.0,0.8,0.0,0.0,0.1,1.1,0.0,0.8,0.0,0.0,0.7,0.1,0.8,1.8,0.9,0.7,0.0,0.9,1.4,0.9,0.8,0.8,0.2,0.8,0.8,0.1,0.8,0.8,0.8,0.8,0.0,0.0,3.7,5.23,189.92,0,0,37117,97887,88.68,33,51.4,10.18,1.22,0.03,0.08
1784409034.39,2026-07-18T21:10:34,360.0,2.1,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,82.4,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,3.8,5.33,189.92,0,0,37799,97887,86.31,36,51.4,10.18,1.48,0.44,0.09
1784409044.39,2026-07-18T21:10:44,370.0,2.1,15.0,0.1,0.0,0.1,0.1,20.0,0.0,0.0,16.5,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.1,0.6,0.0,0.0,8.3,0.0,0.1,0.0,0.1,32.7,0.0,0.0,1.7,0.3,0.0,0.2,0.0,0.0,1.3,0.8,0.5,0.6,0.1,0.6,0.0,0.0,0.0,0.0,3.8,5.44,189.92,98,94,37799,97887,219.80,38,51.4,10.17,0.38,2.5,0.09
1784409054.39,2026-07-18T21:10:54,380.0,2.1,0.2,0.5,0.4,2.8,0.3,0.0,0.8,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,39.5,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2.6,0.0,0.4,3.6,0.0,0.0,0.0,-0.0,0.3,1.0,0.1,1.6,0.1,0.1,2.6,1.9,39.8,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.9,5.5,189.92,0,0,37799,97887,209.07,38,51.4,10.17,0.23,8.65,0.09
