ts_epoch,iso_time,elapsed_s,cpu_total_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu4_pct,cpu5_pct,cpu6_pct,cpu7_pct,cpu8_pct,cpu9_pct,cpu10_pct,cpu11_pct,cpu12_pct,cpu13_pct,cpu14_pct,cpu15_pct,cpu16_pct,cpu17_pct,cpu18_pct,cpu19_pct,cpu20_pct,cpu21_pct,cpu22_pct,cpu23_pct,cpu24_pct,cpu25_pct,cpu26_pct,cpu27_pct,cpu28_pct,cpu29_pct,cpu30_pct,cpu31_pct,cpu32_pct,cpu33_pct,cpu34_pct,cpu35_pct,cpu36_pct,cpu37_pct,cpu38_pct,cpu39_pct,cpu40_pct,cpu41_pct,cpu42_pct,cpu43_pct,cpu44_pct,cpu45_pct,cpu46_pct,cpu47_pct,ram_pct,ram_used_gb,ram_total_gb,gpu0_util_pct,gpu0_mem_util_pct,gpu0_mem_used_mb,gpu0_mem_total_mb,gpu0_power_w,gpu0_temp_c,disk_used_pct,disk_free_gb,disk_read_mbps,disk_write_mbps,sampler_cpu_s
1784409474.39,2026-07-18T21:17:54,800.0,2.7,11.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,42.0,0.4,0.3,0.1,-0.0,0.1,0.1,0.0,73.3,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.2,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,1.1,0.1,0.0,5.1,7.75,189.92,99,40,89251,97887,481.55,75,51.5,10.16,0.01,0.36,0.14
1784409484.39,2026-07-18T21:18:04,810.0,2.7,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,28.0,0.6,0.4,0.0,0.0,0.0,0.1,16.9,0.0,0.0,0.0,0.0,-0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.8,0.7,0.2,0.8,0.4,0.2,0.0,0.0,5.1,7.74,189.92,100,83,89253,97887,450.22,78,51.5,10.16,0.01,1.33,0.14
1784409494.39,2026-07-18T21:18:14,820.0,2.9,75.7,0.0,0.1,0.1,0.0,0.0,0.0,0.2,29.6,4.3,0.3,0.1,0.0,0.1,0.0,0.0,20.0,0.0,0.0,1.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.4,-0.0,0.1,5.1,7.76,189.92,99,50,89255,97887,596.35,78,51.5,10.16,0.01,1.3,0.14
1784409504.39,2026-07-18T21:18:24,830.0,2.8,83.3,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.5,1.1,0.6,0.5,0.1,0.1,19.4,20.3,0.5,0.9,0.3,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,2.3,0.3,0.5,0.0,0.1,0.1,0.1,0.1,-0.0,3.1,0.1,0.0,5.1,7.75,189.92,100,37,89259,97887,527.15,79,51.5,10.16,0.01,1.36,0.14
1784409514.39,2026-07-18T21:18:34,840.0,2.8,77.4,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,53.6,0.1,0.0,0.0,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,-0.0,0.0,5.1,7.73,189.92,100,83,89259,97887,410.70,70,51.5,10.16,0.01,0.65,0.14
1784409524.39,2026-07-18T21:18:44,850.0,2.9,37.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.1,0.2,0.4,0.0,0.0,0.0,28.4,0.2,0.1,0.0,-0.0,0.0,0.0,39.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.7,0.8,0.2,0.3,26.3,0.0,0.0,0.2,2.0,-0.0,0.1,5.1,7.77,189.92,96,52,89261,97887,476.58,78,51.5,10.15,0.03,0.77,0.14
1784409534.39,2026-07-18T21:18:54,860.0,2.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,4.5,0.1,0.1,0.1,0.6,0.1,0.0,2.5,6.0,0.0,0.0,0.1,-0.0,0.0,0.0,85.5,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.6,0.1,0.2,24.1,0.0,0.1,0.4,1.9,-0.0,0.0,5.1,7.76,189.92,100,83,89265,97887,412.66,72,51.5,10.15,0.01,1.12,0.14
1784409544.39,2026-07-18T21:19:04,870.0,2.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,46.5,0.2,0.7,0.0,0.0,0.1,0.5,0.1,2.3,4.0,0.0,0.0,0.2,0.1,0.3,0.1,77.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.5,0.1,0.4,0.1,0.2,0.1,1.8,-0.0,0.0,5.1,7.76,189.92,100,84,89267,97887,444.07,79,51.5,10.15,0.01,1.02,0.14
1784409554.39,2026-07-18T21:19:14,880.0,2.7,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,7.7,0.0,0.1,0.1,0.0,0.1,0.0,0.0,38.2,0.1,0.0,0.2,0.0,0.0,0.0,0.1,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.2,0.4,0.3,0.0,0.0,0.9,-0.0,0.1,5.1,7.74,189.92,100,82,89267,97887,412.25,72,51.5,10.15,0.01,0.38,0.15
1784409564.39,2026-07-18T21:19:24,890.0,2.6,0.0,0.0,0.0,0.1,0.0,0.0,0.7,29.7,0.4,0.5,0.7,0.1,0.0,0.0,0.0,0.0,31.2,0.0,0.1,0.0,0.1,-0.0,0.0,0.0,57.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.4,0.1,0.0,0.7,0.0,0.4,0.1,0.1,0.0,1.6,-0.0,0.0,5.1,7.74,189.92,100,84,89269,97887,413.27,72,51.5,10.15,0.01,0.86,0.15
1784409574.39,2026-07-18T21:19:34,900.0,2.9,0.0,0.0,0.1,0.0,0.0,0.1,0.0,76.3,24.7,0.1,0.0,0.1,0.4,0.1,0.0,0.2,22.3,9.7,0.0,0.0,0.0,0.8,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.9,0.0,0.3,0.3,0.1,0.1,0.5,0.2,0.7,0.0,1.8,-0.0,0.0,5.1,7.77,189.92,99,76,89273,97887,483.27,72,51.5,10.15,0.01,1.89,0.15
1784409584.39,2026-07-18T21:19:44,910.0,2.7,0.0,0.4,0.3,0.1,0.2,0.1,0.1,54.4,29.0,0.1,0.0,0.1,0.1,0.2,0.0,0.3,1.8,39.5,0.0,0.1,0.6,0.1,0.2,0.0,0.1,0.6,0.3,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,1.0,0.1,0.0,0.0,0.1,0.0,-0.0,0.0,5.1,7.79,189.92,100,84,89273,97887,530.81,73,51.5,10.15,0.01,2.15,0.16
1784409594.39,2026-07-18T21:19:54,920.0,2.9,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,70.9,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.4,61.8,0.0,0.0,0.0,0.1,0.4,0.2,0.2,2.2,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,-0.0,0.0,5.1,7.78,189.92,100,34,89273,97887,601.04,78,51.5,10.15,0.01,1.88,0.16
1784409604.39,2026-07-18T21:20:04,930.0,3.0,0.4,0.0,0.2,0.3,0.5,0.0,0.0,0.1,67.6,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,72.9,0.1,0.2,0.0,-0.0,0.2,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.5,0.0,-0.0,0.0,5.1,7.79,189.92,100,84,89277,97887,443.95,71,51.5,10.15,0.01,2.17,0.16
1784409614.39,2026-07-18T21:20:14,940.0,2.9,62.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,70.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.2,0.0,0.5,0.3,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,1.9,0.0,0.1,0.1,0.0,0.2,0.1,0.0,5.1,7.78,189.92,100,35,89277,97887,600.35,77,51.5,10.15,0.01,0.36,0.16
1784409624.39,2026-07-18T21:20:24,950.0,2.9,38.3,0.2,0.0,0.0,0.1,0.0,0.2,0.2,71.6,0.1,0.0,0.0,0.1,0.1,0.0,0.1,8.0,0.0,0.0,-0.0,0.1,-0.0,0.0,0.4,16.8,0.0,0.5,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.2,0.2,0.0,0.0,-0.0,0.1,5.1,7.8,189.92,100,36,89277,97887,506.84,78,51.5,10.15,0.01,0.7,0.16
1784409634.39,2026-07-18T21:20:34,960.0,2.9,6.4,0.1,0.1,1.8,0.0,0.1,0.0,0.1,67.3,0.0,0.0,0.1,0.1,0.0,0.1,0.1,39.3,20.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.8,-0.0,0.1,5.1,7.78,189.92,100,35,89277,97887,604.26,78,51.5,10.15,0.01,0.6,0.16
1784409644.39,2026-07-18T21:20:44,970.0,3.2,0.1,0.0,0.0,1.1,0.1,0.9,0.1,0.0,65.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,80.7,0.0,0.3,0.0,0.1,0.0,0.1,0.1,0.0,0.5,0.1,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.0,1.2,-0.0,0.0,5.1,7.78,189.92,100,84,89279,97887,461.02,71,51.5,10.15,0.01,1.14,0.16
1784409654.39,2026-07-18T21:20:54,980.0,2.8,0.0,0.0,0.0,0.1,0.2,0.5,0.0,1.2,75.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.6,0.1,0.0,0.2,0.0,53.0,0.0,0.5,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.2,0.1,1.3,-0.0,0.0,5.1,7.8,189.92,100,84,89281,97887,414.39,72,51.5,10.15,0.01,0.64,0.16
1784409664.39,2026-07-18T21:21:04,990.0,3.2,67.2,0.0,0.0,0.2,0.1,0.2,0.0,0.6,58.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.5,21.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.3,0.2,0.1,-0.0,1.7,-0.0,0.0,5.1,7.81,189.92,100,41,89281,97887,598.65,76,51.5,10.15,0.01,1.33,0.16
1784409674.39,2026-07-18T21:21:14,1000.0,3.0,0.0,0.0,0.1,0.0,0.6,0.0,0.3,0.2,64.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.0,76.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.8,0.1,0.0,0.0,1.5,-0.0,0.0,5.1,7.8,189.92,100,37,89281,97887,456.25,78,51.5,10.15,0.0,0.97,0.17
1784409684.39,2026-07-18T21:21:24,1010.0,2.7,25.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,54.6,21.0,0.0,0.1,0.0,0.2,0.1,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.5,24.4,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.5,-0.0,0.0,5.1,7.8,189.92,100,84,89285,97887,414.10,72,51.5,10.15,0.0,0.6,0.17
1784409694.39,2026-07-18T21:21:34,1020.0,2.9,72.7,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.6,0.1,0.3,0.0,0.7,0.1,0.2,60.7,0.0,0.2,0.0,0.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.4,0.3,0.2,0.0,0.1,1.7,0.2,0.0,5.1,7.81,189.92,100,39,89285,97887,551.35,79,51.5,10.15,0.01,0.67,0.17
1784409704.39,2026-07-18T21:21:44,1030.0,2.9,71.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.7,0.6,3.1,10.4,0.0,-0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.0,51.4,0.0,0.0,-0.0,1.0,-0.0,0.0,5.1,7.8,189.92,100,84,89285,97887,411.11,71,51.5,10.15,0.01,1.03,0.17
1784409714.39,2026-07-18T21:21:54,1040.0,3.0,68.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,8.9,0.2,0.1,0.0,1.5,0.0,0.2,0.1,4.4,0.9,0.0,0.0,0.3,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.0,0.1,0.3,53.7,0.0,1.1,0.0,1.7,-0.0,0.0,5.1,7.79,189.92,100,34,89287,97887,602.80,79,51.5,10.15,0.01,1.23,0.17
1784409724.39,2026-07-18T21:22:04,1050.0,3.1,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,0.0,0.1,0.4,0.1,0.3,0.0,0.0,0.0,0.1,0.8,0.2,0.7,0.5,0.6,0.5,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,-0.0,1.6,-0.0,0.0,5.1,7.81,189.92,100,41,89289,97887,601.75,78,51.5,10.14,0.01,2.14,0.17
1784409734.39,2026-07-18T21:22:14,1060.0,2.7,83.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,40.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.9,0.5,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.2,0.1,1.2,-0.0,0.0,5.1,7.8,189.92,100,84,89291,97887,448.86,76,51.5,10.14,0.0,0.57,0.17
1784409744.39,2026-07-18T21:22:24,1070.0,3.2,54.3,0.0,0.1,0.0,0.0,0.2,0.0,0.0,96.7,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.9,-0.0,0.2,5.1,7.81,189.92,100,35,89291,97887,602.02,79,51.5,10.14,0.01,1.44,0.17
1784409754.39,2026-07-18T21:22:34,1080.0,2.8,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.2,0.3,0.6,0.4,0.4,0.4,0.2,10.6,0.2,0.4,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,6.4,24.6,0.0,0.1,0.1,1.9,0.0,0.0,5.1,7.83,189.92,100,38,89291,97887,598.68,79,51.5,10.14,0.0,0.95,0.17
1784409764.39,2026-07-18T21:22:44,1090.0,2.9,69.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,14.0,0.0,0.3,0.1,0.0,0.0,0.2,0.0,0.0,5.1,0.3,-0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.0,49.6,0.1,0.0,-0.0,0.8,-0.0,0.0,5.1,7.83,189.92,100,35,89293,97887,603.35,79,51.5,10.14,0.01,0.89,0.17
1784409774.39,2026-07-18T21:22:54,1100.0,2.9,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,25.9,0.1,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.5,0.1,1.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.0,0.2,0.2,0.0,0.1,0.0,0.3,0.1,0.4,0.0,0.0,1.3,-0.0,0.0,5.1,7.81,189.92,100,81,89293,97887,557.90,73,51.5,10.14,0.01,1.16,0.17
1784409784.39,2026-07-18T21:23:04,1110.0,3.1,45.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,41.7,0.1,0.1,0.1,0.0,0.0,0.0,11.7,-0.0,0.2,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7,0.2,0.1,1.2,-0.0,0.0,5.1,7.81,189.92,100,44,89295,97887,601.46,79,51.5,10.14,0.01,1.1,0.17
1784409794.39,2026-07-18T21:23:14,1120.0,2.8,53.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,29.9,0.0,0.1,0.1,0.0,0.0,0.1,0.3,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,21.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.5,-0.0,0.0,5.1,7.8,189.92,100,84,89295,97887,410.83,71,51.5,10.14,0.0,0.46,0.17
1784409804.39,2026-07-18T21:23:24,1130.0,3.0,36.4,0.0,0.0,0.4,0.1,0.3,0.0,0.2,55.2,0.0,0.0,0.1,0.0,0.0,0.1,0.2,22.5,26.0,0.3,0.1,0.4,-0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,0.0,1.3,-0.0,0.0,5.1,7.81,189.92,100,36,89297,97887,599.62,78,51.5,10.14,0.01,0.98,0.18
1784409814.39,2026-07-18T21:23:34,1140.0,3.1,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.3,66.3,0.2,0.1,0.1,0.0,0.1,0.0,0.0,33.7,0.1,0.0,0.0,0.2,-0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.1,42.6,0.1,0.1,0.3,0.1,0.3,0.2,0.1,5.1,7.82,189.92,100,36,89299,97887,600.46,79,51.5,10.14,0.0,0.43,0.18
1784409824.39,2026-07-18T21:23:44,1150.0,2.8,17.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,57.4,0.0,0.0,0.1,0.1,0.0,0.0,0.4,45.9,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.6,0.0,0.1,0.0,7.5,0.0,0.5,0.2,0.0,0.0,0.0,0.0,5.1,7.83,189.92,100,37,89299,97887,599.93,79,51.5,10.14,0.01,0.86,0.18
1784409834.39,2026-07-18T21:23:54,1160.0,2.7,82.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.3,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,5.1,7.84,189.92,100,84,89301,97887,527.13,72,51.5,10.14,0.0,0.28,0.18
1784409844.39,2026-07-18T21:24:04,1170.0,2.9,72.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.5,2.2,0.1,0.5,0.0,0.0,27.6,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.1,0.4,0.3,0.0,0.0,2.3,0.3,0.2,0.0,0.0,0.0,-0.0,0.0,5.1,7.85,189.92,99,58,89301,97887,435.13,75,51.5,10.14,0.01,1.54,0.19
1784409854.39,2026-07-18T21:24:14,1180.0,3.1,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.5,0.0,0.1,0.1,0.0,1.1,0.0,0.0,0.0,0.3,0.4,0.6,0.1,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.6,0.3,0.0,0.2,2.2,0.0,0.1,0.0,0.1,-0.0,0.0,5.1,7.85,189.92,100,85,89301,97887,429.33,72,51.5,10.14,0.01,1.49,0.19
1784409864.39,2026-07-18T21:24:24,1190.0,3.3,1.2,0.0,0.2,0.0,0.1,0.0,20.7,0.1,1.2,0.4,0.6,34.2,0.6,0.3,0.5,12.2,29.6,0.0,0.3,0.6,1.5,0.3,0.4,0.3,37.7,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.1,0.1,0.2,5.7,1.1,0.1,0.0,0.0,0.0,0.4,0.4,0.0,0.3,0.2,-0.0,0.0,5.1,7.85,189.92,100,79,89303,97887,356.24,69,51.5,10.15,4.57,1.29,0.19
1784409874.39,2026-07-18T21:24:34,1200.0,2.6,0.0,0.0,0.1,0.0,0.0,0.1,100.0,0.0,1.9,2.9,0.2,0.0,0.1,0.0,0.7,12.9,1.9,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.3,0.0,0.0,0.0,-0.0,0.0,5.2,7.87,189.92,100,82,89303,97887,374.50,67,51.5,10.15,0.02,2.28,0.19
1784409884.39,2026-07-18T21:24:44,1210.0,2.1,0.0,0.0,0.0,0.2,0.1,0.1,59.3,0.1,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.2,6.6,0.0,0.0,0.5,0.4,0.0,0.0,1.3,31.1,0.0,0.1,0.1,1.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.12,189.92,0,0,89303,97887,98.64,60,51.5,10.14,7.64,0.58,0.19
